Name,Trigger,AttackName,Impact,Puncture,Slash,Cold,Electricity,Heat,Toxin,Blast,Corrosive,Gas,Magnetic,Radiation,Viral,Void,BaseDamage,BaseDps,TotalDamage,CritChance,CritMultiplier,AvgShotDmg,BurstDps,SustainedDps,LifetimeDmg,StatusChance,ForcedProcs,AvgProcCount,AvgProcPerSec,Multishot,FireRate,ChargeTime,Disposition,Mastery,Magazine,AmmoPickup,AmmoMax,Reload,ShotType,ShotSpeed,PunchThrough,Accuracy,Introduced,IntroducedDate,Slot,Class,AmmoType,Range,InternalName,Family,FalloffStart,FalloffEnd,FalloffReduction,AvgSpread,MinSpread,MaxSpread
Paracyst,Burst,Normal Attack,0.0,0.0,0.0,0,0,0,33,0,0,0,0,0,0.0,0,33.0,274.89,33.0,0.1,2.0,108.9,302.379,272.25,65340.0,0.3,,0.3,2.499,1,8.33,0.0,1.315,7,60,80,540,2.0,Projectile,100,0.0,50.0,Update 15.5,2014-11-27,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Infested/LongGuns/QuantaFullyInfested/InfQuantaRifle,Paracyst,0.0,inf,0.0,2.0,0.0,4.0
Paracyst,Burst,Infested Harpoon,0.0,0.0,0.0,0,0,0,15,0,0,0,0,0,0.0,0,15.0,75.0,15.0,0.0,1.0,15.0,60.0,52.941176470588,9000.0,0.3,,0.3,0.66666666666667,1,5.0,0.25,1.315,7,60,80,540,2.0,Projectile,80,0.0,50.0,Update 15.5,2014-11-27,Primary,Rifle,Primary,50.0,/Lotus/Weapons/Infested/LongGuns/QuantaFullyInfested/InfQuantaRifle,Paracyst,0.0,inf,0.0,2.0,0.0,4.0
Paracyst,Burst,Infested Harpoon Contact,0.0,0.0,0.0,0,0,0,15,0,0,0,0,0,0.0,0,15.0,15.0,15.0,0.0,1.0,15.0,15.0,14.516129032258,9000.0,0.3,,0.3,0.3,1,1.0,0.0,1.315,7,60,80,540,2.0,,,0.0,,Update 15.5,2014-11-27,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Infested/LongGuns/QuantaFullyInfested/InfQuantaRifle,Paracyst,0.0,inf,0.0,,,
Prisma Grakata,Auto,Normal Attack,6.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0.0,0,15.0,325.05,15.0,0.25,2.5,20.625,446.94375,328.35343455369,23100.0,0.21,,0.21,4.5507,1,21.67,0.0,1.3,11,120,80,1000,2.0,Hit-Scan,,0.0,28.6,Hotfix 16.8.3,2015-06-12,Primary,Rifle,Primary,300.0,/Lotus/Weapons/VoidTrader/PrismaGrakata,Grakata,0.0,inf,0.0,3.5,2.0,5.0
Nagantaka,Semi / Mag Burst,Semi-Auto,1.6,14.3,143.1,0,0,0,0,0,0,0,0,0,0.0,0,159.0,397.5,159.0,0.15,2.3,190.005,475.0125,289.83813559322,104312.745,0.39,,1.39,3.475,1,2.5,0.0,1.3,9,9,80,540,2.3,Projectile,100,0.0,40.0,Update 24.0,2018-11-08,Primary,Crossbow,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/GarudaCrossbow/GarudaCrossbow,Nagantaka,0.0,inf,0.0,2.5,0.0,5.0
Nagantaka,Semi / Mag Burst,Burst Shot,1.6,14.3,143.1,0,0,0,0,0,0,0,0,0,0.0,0,159.0,795.0,159.0,0.15,2.3,1710.045,158.3375,133.597265625,938814.705,0.39,,1.39,6.95,1,5.0,0.0,1.3,9,9,80,540,2.0,Projectile,100,0.0,40.0,Update 24.0,2018-11-08,Primary,Crossbow,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/GarudaCrossbow/GarudaCrossbow,Nagantaka,0.0,inf,0.0,2.5,0.0,5.0
Ogris,Charge,Rocket Impact,0.0,0.0,0.0,0,0,0,0,100,0,0,0,0,0.0,0,100.0,150.0,100.0,0.05,2.0,105.0,157.5,131.25,2625.0,0.35,,0.35,0.36206896551724,1,1.5,0.3,1.3,9,5,5,20,2.5,Projectile,40,0.0,100.0,Update 8.0,2013-05-23,Primary,Launcher,Primary,0.0,/Lotus/Weapons/ClanTech/Chemical/RocketLauncher,Ogris,0.0,inf,0.0,0.0,0.0,0.0
Ogris,Charge,Rocket Explosion,0.0,0.0,0.0,0,0,0,0,600,0,0,0,0,0.0,0,600.0,900.0,600.0,0.05,2.0,630.0,945.0,540,15750.0,0.35,,0.35,0.525,1,1.5,0.0,1.3,9,5,5,20,2.5,AoE,,0.0,100.0,Update 8.0,2013-05-23,Primary,Launcher,Primary,7.1,/Lotus/Weapons/ClanTech/Chemical/RocketLauncher,Ogris,0.0,7.1,0.8,,,
Soma,Auto-Spool,Fully Spooled,1.2,4.8,6.0,0,0,0,0,0,0,0,0,0,0.0,0,12.0,180.0,12.0,0.3,3.0,19.2,288.0,198.62068965517,12288.0,0.07,,0.07,1.05,1,15.0,0.0,1.15,6,100,80,540,3.0,Hit-Scan,,0.0,28.6,Update 10.0,2013-09-13,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/Rifle/TennoAR,Soma,0.0,inf,0.0,3.5,2.0,5.0
Soma,Auto-Spool,Incarnon Form,0.48,2.24,5.28,0,0,0,0,0,0,0,0,0,0.0,0,8.0,448.0,64.0,0.1,3.0,76.8,537.6,444.29752066116,49152.0,0.025,,0.2,1.4,8,7.0,0.0,1.15,6,100,80,540,3.0,Hit-Scan,,0.8,8.0,Update 10.0,2013-09-13,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/Rifle/TennoAR,Soma,0.0,0.0,0.0,12.5,5.0,20.0
Synoid Simulor,Active,Orb Launch,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,1,3.33,0.0,1.2,12,16,15,96,2.0,Projectile,,0.0,28.6,Update 17.3,2015-09-02,Primary,Rifle,Primary,12.0,/Lotus/Weapons/Syndicates/CephalonSuda/LongGuns/CSSimulor,Simulor,0.0,inf,0.0,3.5,0.0,7.0
Synoid Simulor,Active,Orb Merging Damage,0.0,0.0,0.0,0,0,0,0,0,0,0,125,0,0.0,0,125.0,416.25,125.0,0.14,2.0,142.5,474.525,335.05736981465,15960.0,0.35,,0.35,1.1655,1,3.33,0.0,1.2,12,16,15,96,2.0,AoE,,0.0,28.6,Update 17.3,2015-09-02,Primary,Rifle,Primary,4.0,/Lotus/Weapons/Syndicates/CephalonSuda/LongGuns/CSSimulor,Simulor,0.0,4.0,0.0,,,
Synoid Simulor,Active,Orb Explosion,0.0,0.0,0.0,0,0,0,0,0,0,0,240,0,0.0,0,240.0,799.2,240.0,0.14,2.0,273.6,911.088,643.31015004413,30643.2,0.35,,1.35,4.4955,1,3.33,0.0,1.2,12,16,15,96,2.0,AoE,,0.0,28.6,Update 17.3,2015-09-02,Primary,Rifle,Primary,5.0,/Lotus/Weapons/Syndicates/CephalonSuda/LongGuns/CSSimulor,Simulor,0.0,5.0,1.0,,,
Synoid Simulor,Active,Singularity,0.0,0.0,0.0,0,0,0,0,0,0,0,50,0,0.0,0,50.0,200.0,50.0,0.0,0.0,50.0,200.0,133.33333333333,5600.0,0.0,,0.0,0.0,1,4.0,0.0,1.2,12,16,15,96,2.0,,,0.0,28.6,Update 17.3,2015-09-02,Primary,Rifle,Primary,5.0,/Lotus/Weapons/Syndicates/CephalonSuda/LongGuns/CSSimulor,Simulor,0.0,5.0,0.0,,,
Panthera Prime,Auto,Normal Attack,20.0,10.0,70.0,0,0,0,0,0,0,0,0,0,0.0,0,100.0,367.0,100.0,0.18,2.0,118.0,433.06,354.90903130634,23600.0,0.3,,0.3,1.101,1,3.67,0.0,1.25,14,80,80,320,2.4,Projectile,80,0.0,80.0,Update 28.2,2020-07-14,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/PrimePanthera/PrimePanthera,Panthera,0.0,inf,0.0,1.25,1.0,1.5
Panthera Prime,Auto,Radial Attack,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0.0,0,20.0,73.4,20.0,0.18,2.0,23.6,86.612,78.021799837852,9440.0,0.3,,0.3,1.101,1,3.67,0.0,1.25,14,80,80,320,2.4,AoE,,0.0,80.0,Update 28.2,2020-07-14,Primary,Rifle,Primary,1.6,/Lotus/Weapons/Tenno/LongGuns/PrimePanthera/PrimePanthera,Panthera,0.0,1.6,0.2,,,
Panthera Prime,Auto,Alt-Fire,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0.0,0,100.0,200.0,100.0,0.26,2.0,126.0,252.0,237.7358490566,50400.0,0.38,,1.38,2.76,1,2.0,0.0,1.25,14,80,80,320,2.4,Hit-Scan,,0.0,100.0,Update 28.2,2020-07-14,Primary,Rifle,Primary,6.0,/Lotus/Weapons/Tenno/LongGuns/PrimePanthera/PrimePanthera,Panthera,0.0,inf,0.0,0.0,0.0,0.0
Tenet Flux Rifle,Auto,Normal Attack,0.0,4.84,17.16,0,0,0,0,0,0,0,0,0,0.0,0,22.0,330.0,22.0,0.2,1.8,40.832,612.48,499.98367346939,53898.24,0.26,,0.26,3.9,1,15.0,0.0,1.1,16,120,80,1200,1.8,Hit-Scan,,0.0,200.0,Update 30.5,2021-07-06,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Corpus/BoardExec/Primary/CrpBEFluxRifle/CrpBEFluxRifle,Flux Rifle,0.0,inf,0.0,0.5,0.0,1.0
Tenet Envoy,Auto,Grenade Impact,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,100.0,83.0,100.0,0.28,2.6,231.68,192.2944,135.8971024735,5560.32,0.24,,0.24,0.1992,1,0.83,0.0,0.65,16,8,4,16,4.0,Projectile,40,0.0,100.0,Update 30.5,2021-07-06,Primary,Launcher,Primary,0.0,/Lotus/Weapons/Corpus/LongGuns/CrpBriefcaseLauncher/CrpBriefcaseLauncher,Tenet Envoy,0.0,inf,0.0,0.0,0.0,0.0
Tenet Envoy,Auto,Rocket Explosion,0.0,0.0,0.0,640,0,0,0,0,0,0,0,0,0.0,0,640.0,531.2,640.0,0.28,2.6,1482.752,1230.68416,869.74145583039,35586.048,0.24,,0.24,0.1992,1,0.83,0.0,0.65,16,8,4,16,4.0,AoE,,0.0,100.0,Update 30.5,2021-07-06,Primary,Launcher,Primary,8.0,/Lotus/Weapons/Corpus/LongGuns/CrpBriefcaseLauncher/CrpBriefcaseLauncher,Tenet Envoy,0.0,8.0,0.8,,,
Nagantaka Prime,Semi / Mag Burst,Semi-Auto,1.7,15.6,155.7,0,0,0,0,0,0,0,0,0,0.0,0,173.0,432.5,173.0,0.25,2.3,229.225,573.0625,376.33955223881,126302.975,0.39,,1.39,3.475,1,2.5,0.0,1.15,12,11,80,540,2.3,Projectile,100,0.0,40.0,Update 31.3,2022-03-28,Primary,Crossbow,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/PrimeNagantaka/PrimeNagantakaWeapon,Nagantaka,0.0,inf,0.0,2.5,0.0,5.0
Nagantaka Prime,Semi / Mag Burst,Burst Shot,1.7,15.6,155.7,0,0,0,0,0,0,0,0,0,0.0,0,173.0,865.0,173.0,0.25,2.3,2521.475,208.38636363636,178.8280141844,1389332.725,0.39,,1.39,6.95,1,5.0,0.0,1.15,12,11,80,540,2.0,Projectile,100,0.0,40.0,Update 31.3,2022-03-28,Primary,Crossbow,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/PrimeNagantaka/PrimeNagantakaWeapon,Nagantaka,0.0,inf,0.0,2.5,0.0,5.0
Phage,Held,Normal Attack,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5.0,0,5.0,420.0,35.0,0.19,2.0,41.65,499.8,441,67473.0,0.155,,1.085,13.02,7,12.0,0.0,1.46,11,90,80,720,2.0,Hit-Scan,,0.0,50.0,Update 12.0,2014-02-05,Primary,Shotgun,Primary,25.0,/Lotus/Weapons/Infested/LongGuns/Tentacluster/InfestedShotgun,Phage,0.0,inf,0.0,2.0,2.0,2.0
Panthera,Auto,Normal Attack,20.0,10.0,70.0,0,0,0,0,0,0,0,0,0,0.0,0,100.0,300.0,100.0,0.12,2.0,112.0,336.0,280,33600.0,0.24,,0.24,0.72,1,3.0,0.0,1.4,7,60,80,540,2.0,Projectile,60,0.0,100.0,Update 15.10,2015-01-15,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/Miter/TnoMiter,Panthera,0.0,inf,0.0,0.0,0.0,0.0
Panthera,Auto,Alt-Fire,10.0,10.0,80.0,0,0,0,0,0,0,0,0,0,0.0,0,100.0,200.0,100.0,0.25,2.0,125.0,250.0,234.375,75000.0,0.35,,1.35,2.7,1,2.0,0.0,1.4,7,60,80,540,2.0,Hit-Scan,,0.0,100.0,Update 15.10,2015-01-15,Primary,Rifle,Primary,6.0,/Lotus/Weapons/Tenno/LongGuns/Miter/TnoMiter,Panthera,0.0,inf,0.0,0.0,0.0,0.0
Tiberon,Burst,Normal Attack,11.0,22.0,11.0,0,0,0,0,0,0,0,0,0,0.0,0,44.0,293.48,44.0,0.26,2.4,180.048,400.30672,307.24914675768,102627.36,0.16,,0.16,1.0672,1,6.67,0.0,1.1,10,30,80,540,2.26,Hit-Scan,,0.0,33.33,Update 14.9,2014-10-01,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/DrakeRifle/DrakeRifle,Tiberon,0.0,inf,0.0,3.0,0.0,6.0
Higasa,Burst,Auto,0.0,15.6,10.4,0,0,0,0,0,0,0,0,0,0.0,0,26.0,65.0,26.0,0.24,2.0,161.2,80.6,75.366233766234,101556.0,0.18,,0.18,0.45,1,2.5,0.0,0.75,2,90,80,540,2.5,Projectile,,0.0,100.0,Update 37.0,2024-10-02,Primary,Rifle,Primary,0.0,,Higasa,0.0,inf,0.0,,,
Higasa,Charge,Charged Shot,0.0,0.0,0.0,0,0,0,0,390,0,0,0,0,0.0,0,390.0,468.0,390.0,0.24,2.0,483.6,483.6,-nan,inf,0.18,,0.18,0.098181818181818,1,1.2,1.0,0.75,2,90,80,540,2.5,Hit-Scan,,2.0,100.0,Update 37.0,2024-10-02,Primary,Rifle,Primary,300.0,,Higasa,0.0,inf,0.0,,,
Zhuge Prime,Auto,Arrow Impact,10.0,22.5,17.5,0,0,0,0,0,0,0,0,0,0.0,0,50.0,275.0,50.0,0.26,2.0,63.0,346.5,223.54838709677,18900.0,0.3,,0.3,1.65,1,5.5,0.0,1.15,14,30,60,270,3.0,Projectile,80,0.0,40.0,Update 25.3,2019-07-06,Primary,Crossbow,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/PrimeZhuge/PrimeZhugeCrossbow,Zhuge,0.0,inf,0.0,2.5,0.0,5.0
Zhuge Prime,Auto,Arrow Explosion,11.2,4.0,24.8,0,0,0,0,0,0,0,0,0,0.0,0,40.0,220.0,40.0,0.26,2.0,50.4,277.2,178.83870967742,15120.0,0.3,,0.3,1.65,1,5.5,0.0,1.15,14,30,60,270,3.0,AoE,,0.0,40.0,Update 25.3,2019-07-06,Primary,Crossbow,Primary,2.6,/Lotus/Weapons/Tenno/LongGuns/PrimeZhuge/PrimeZhugeCrossbow,Zhuge,0.0,2.6,0.3,,,
Zenith,Auto / Semi,Auto Mode,4.5,6.0,19.5,0,0,0,0,0,0,0,0,0,0.0,0,30.0,324.9,30.0,0.1,2.0,33.0,357.39,299.68973613596,20790.0,0.34,,0.34,3.6822,1,10.83,0.0,1.1,10,90,80,540,1.6,Hit-Scan,,0.0,33.33,Update 20.2,2017-04-12,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/LoginPrimary/SundialRifle,Zenith,0.0,inf,0.0,3.0,2.0,4.0
Zenith,Semi-Auto,Semi-Auto Mode,15.0,120.0,15.0,0,0,0,0,0,0,0,0,0,0.0,0,150.0,450.0,150.0,0.35,2.5,228.75,686.25,601.97368421053,48037.5,0.08,,0.08,0.24,1,3.0,0.0,1.1,10,90,80,540,1.4,Hit-Scan,,99999.0,33.33,Update 20.2,2017-04-12,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/LoginPrimary/SundialRifle,Zenith,0.0,inf,0.0,3.0,2.0,4.0
Cernos,Semi-Auto,Uncharged Shot,171.0,9.5,9.5,0,0,0,0,0,0,0,0,0,0.0,0,190.0,316.66666666667,190.0,0.36,2.0,258.4,430.66666666667,161.5,18863.2,0.18,,0.18,0.3,1,1.0,0.0,1.3,6,1,15,72,0.6,Projectile,70,0.0,16.7,Update 11.1,2013-11-27,Primary,Bow,Primary,0.0,/Lotus/Weapons/Tenno/Bows/AntlerBow/AntlerBow,Cernos,0.0,inf,0.0,6.0,0.0,12.0
Cernos,Charge,Charged Shot,342.0,19.0,19.0,0,0,0,0,0,0,0,0,0,0.0,0,380.0,633.33333333333,380.0,0.36,2.0,516.8,861.33333333333,469.81818181818,37726.4,0.18,,0.18,0.16363636363636,1,1.0,0.5,1.3,6,1,15,72,0.6,Projectile,90,1.0,16.7,Update 11.1,2013-11-27,Primary,Bow,Primary,0.0,/Lotus/Weapons/Tenno/Bows/AntlerBow/AntlerBow,Cernos,0.0,inf,0.0,,,
Vulkar,Semi-Auto,Unzoomed,180.0,33.8,11.2,0,0,0,0,0,0,0,0,0,0.0,0,225.0,337.5,225.0,0.2,2.0,270.0,405.0,231.42857142857,21060.0,0.25,,1.25,1.875,1,1.5,0.0,1.45,3,6,15,72,3.0,Hit-Scan,,1.0,13.3,Update 8.0,2013-05-23,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Grineer/LongGuns/GrineerSniperRifle/GrnSniperRifle,Vulkar,400.0,600.0,0.5,7.5,0.0,15.0
Vulkar,Semi-Auto,2.5x Zoom,180.0,33.8,11.2,0,0,0,0,0,0,0,0,0,0.0,0,225.0,337.5,225.0,0.2,2.0,270.0,405.0,231.42857142857,21060.0,0.25,,1.25,1.875,1,1.5,0.0,1.45,3,6,15,72,3.0,Hit-Scan,,1.0,13.3,Update 8.0,2013-05-23,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Grineer/LongGuns/GrineerSniperRifle/GrnSniperRifle,Vulkar,400.0,600.0,0.5,,,
Vulkar,Semi-Auto,4x Zoom,180.0,33.8,11.2,0,0,0,0,0,0,0,0,0,0.0,0,225.0,337.5,225.0,0.2,2.0,270.0,405.0,231.42857142857,21060.0,0.25,,1.25,1.875,1,1.5,0.0,1.45,3,6,15,72,3.0,Hit-Scan,,1.0,13.3,Update 8.0,2013-05-23,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Grineer/LongGuns/GrineerSniperRifle/GrnSniperRifle,Vulkar,400.0,600.0,0.5,,,
Vulkar,Semi-Auto,8x Zoom,180.0,33.8,11.2,0,0,0,0,0,0,0,0,0,0.0,0,225.0,337.5,225.0,0.2,2.0,270.0,405.0,231.42857142857,21060.0,0.25,,1.25,1.875,1,1.5,0.0,1.45,3,6,15,72,3.0,Hit-Scan,,1.0,13.3,Update 8.0,2013-05-23,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Grineer/LongGuns/GrineerSniperRifle/GrnSniperRifle,Vulkar,400.0,600.0,0.5,,,
Synapse,Held,Normal Attack,0.0,0.0,0.0,0,0,0,0,0,20,0,0,0,0.0,0,20.0,240.0,20.0,0.39,2.7,33.26,399.12,353.65063291139,40577.2,0.13,,0.13,1.56,1,12.0,0.0,1.315,11,70,80,540,1.5,Hit-Scan,,0.0,100.0,Update 10.0,2013-09-13,Primary,Rifle,Primary,27.0,/Lotus/Weapons/Infested/LongGuns/InfestedRifle,Synapse,0.0,inf,0.0,0.0,0.0,0.0
Exergis,Semi-Auto,Normal Attack,20.0,120.0,260.0,0,0,0,0,0,0,0,0,140,0.0,0,540.0,1012.5,1620.0,0.08,1.4,1671.84,1044.9,879.77673830594,80248.32,0.36,,1.08,0.675,3,3.33,0.0,1.1,8,1,15,47,1.6,Projectile,100,0.5,15.4,Update 24.2,2018-12-18,Primary,Shotgun,Primary,0.0,/Lotus/Weapons/Corpus/LongGuns/CrpShapeBlast/CrpShapeBlastShotgun,Exergis,30.0,60.0,0.508,6.5,5.0,8.0
Kuva Sobek,Auto,Normal Attack,57.75,9.625,9.625,0,0,0,0,0,0,0,0,0,0.0,0,77.0,962.5,385.0,0.21,2.3,784.168,1960.42,1552.8079207921,203883.68,0.21,,1.05,2.625,5,2.5,0.0,0.75,15,20,15,240,2.1,Hit-Scan,,0.0,9.1,Update 35.6,2024-05-15,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Sobek/KuvaSobekWeapon,Sobek,25.0,40.0,0.4805,11.0,6.0,16.0
Vaykor Hek,Semi-Auto,Normal Attack,11.25,48.75,15.0,0,0,0,0,0,0,0,0,0,0.0,0,75.0,1575.0,525.0,0.25,2.0,656.25,1968.75,1067.7966101695,84000.0,0.107,,0.749,2.247,7,3.0,0.0,1.15,12,8,15,120,2.25,Hit-Scan,,0.0,9.1,Update 17.3,2015-09-02,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Syndicates/SteelMeridian/LongGuns/SMHek,Hek,10.0,25.0,0.7333,11.0,6.0,16.0
Braton,Auto,Normal Attack,7.92,7.92,8.16,0,0,0,0,0,0,0,0,0,0.0,0,24.0,210.0,24.0,0.12,1.6,25.728,225.12,162.0864,15050.88,0.06,,0.06,0.525,1,8.75,0.0,1.35,0,45,80,540,2.0,Hit-Scan,,0.0,28.6,Vanilla,2012-10-25,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/Rifle/Rifle,Braton,0.0,inf,0.0,3.5,2.0,5.0
Braton,Auto,Incarnon Form,20.0,2.0,28.0,0,0,0,0,0,0,0,0,0,0.0,0,50.0,250.0,50.0,0.3,3.0,80.0,400.0,327.27272727273,46800.0,0.12,,0.12,0.6,1,5.0,0.0,1.35,0,45,80,540,2.0,Hit-Scan,,0.0,200.0,Vanilla,2012-10-25,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/Rifle/Rifle,Braton,0.0,inf,0.0,0.5,0.3,0.7
Braton,Auto,Incarnon Form AoE,0.0,0.0,0.0,0,0,50,0,0,0,0,0,0,0.0,0,50.0,250.0,50.0,0.3,3.0,80.0,400.0,327.27272727273,46800.0,0.12,,0.12,0.6,1,5.0,0.0,1.35,0,45,80,540,2.0,AoE,,0.0,28.6,Vanilla,2012-10-25,Primary,Rifle,Primary,3.0,/Lotus/Weapons/Tenno/Rifle/Rifle,Braton,0.0,3.0,0.1,,,
Vectis Prime,Semi-Auto,Unzoomed,140.0,157.5,52.5,0,0,0,0,0,0,0,0,0,0.0,0,350.0,934.5,350.0,0.3,2.0,455.0,1214.85,569.08303079986,33670.0,0.3,,1.3,3.471,1,2.67,0.0,0.9,14,2,15,72,0.85,Hit-Scan,,1.0,13.3,Update 16.11,2015-07-07,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Tenno/LongGuns/PrimeVectis/PrimeVectisRifle,Vectis,400.0,600.0,0.5,7.5,0.0,15.0
Vectis Prime,Semi-Auto,3.5x Zoom,140.0,157.5,52.5,0,0,0,0,0,0,0,0,0,0.0,0,350.0,934.5,350.0,0.3,2.0,455.0,1214.85,569.08303079986,33670.0,0.3,,1.3,3.471,1,2.67,0.0,0.9,14,2,15,72,0.85,Hit-Scan,,1.0,13.3,Update 16.11,2015-07-07,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Tenno/LongGuns/PrimeVectis/PrimeVectisRifle,Vectis,400.0,600.0,0.5,,,
Vectis Prime,Semi-Auto,6x Zoom,140.0,157.5,52.5,0,0,0,0,0,0,0,0,0,0.0,0,350.0,934.5,350.0,0.3,2.0,455.0,1214.85,569.08303079986,33670.0,0.3,,1.3,3.471,1,2.67,0.0,0.9,14,2,15,72,0.85,Hit-Scan,,1.0,13.3,Update 16.11,2015-07-07,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Tenno/LongGuns/PrimeVectis/PrimeVectisRifle,Vectis,400.0,600.0,0.5,,,
Braton Prime,Auto,Normal Attack,1.75,12.25,21.0,0,0,0,0,0,0,0,0,0,0.0,0,35.0,335.3,35.0,0.12,2.0,39.2,375.536,294.62430829419,26460.0,0.26,,0.26,2.4908,1,9.58,0.0,1.25,8,75,80,600,2.15,Hit-Scan,,0.0,28.6,Update 9.0,2013-07-13,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/Rifle/BratonPrime,Braton,0.0,inf,0.0,3.5,2.0,5.0
Braton Prime,Auto,Incarnon Form,28.0,2.8,39.2,0,0,0,0,0,0,0,0,0,0.0,0,70.0,396.9,70.0,0.3,3.0,112.0,635.04,546.25217196828,75600.0,0.3,,0.3,1.701,1,5.67,0.0,1.25,8,75,80,600,2.15,Hit-Scan,,0.0,200.0,Update 9.0,2013-07-13,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/Rifle/BratonPrime,Braton,0.0,inf,0.0,0.5,0.3,0.7
Braton Prime,Auto,Incarnon Form AoE,0.0,0.0,0.0,0,0,70,0,0,0,0,0,0,0.0,0,70.0,396.9,70.0,0.3,3.0,112.0,635.04,546.25217196828,75600.0,0.3,,0.3,1.701,1,5.67,0.0,1.25,8,75,80,600,2.15,AoE,,0.0,28.6,Update 9.0,2013-07-13,Primary,Rifle,Primary,3.0,/Lotus/Weapons/Tenno/Rifle/BratonPrime,Braton,0.0,3.0,0.1,,,
Kuva Kohm,Auto-Spool,Single Pellet,4.0,4.0,12.0,0,0,0,0,0,0,0,0,0,0.0,0,20.0,16.68,20.0,0.19,2.3,39.904,33.279936,33.016436402301,41699.68,0.9,,0.9,0.7506,1,0.834,0.0,0.9,13,209,40,836,2.0,Hit-Scan,,1.5,8.0,Update 26.0,2019-10-31,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Kohm/KuvaKohm,Kohm,13.0,26.0,0.9375,12.5,5.0,20.0
Kuva Kohm,Auto-Spool,Fully Spooled,4.0,4.0,12.0,0,0,0,0,0,0,0,0,0,0.0,0,20.0,1000.8,240.0,0.19,2.3,478.848,1996.79616,1720.8054411667,124500.48,0.075,,0.9,3.753,12,4.17,0.0,0.9,13,209,40,836,2.0,Hit-Scan,,1.5,8.0,Update 26.0,2019-10-31,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Kohm/KuvaKohm,Kohm,13.0,26.0,0.9375,12.5,5.0,20.0
Veldt,Semi-Auto,Normal Attack,23.4,23.4,43.2,0,0,0,0,0,0,0,0,0,0.0,0,90.0,330.3,90.0,0.22,2.2,113.76,417.4992,332.91354965344,65070.72,0.22,,0.22,0.8074,1,3.67,0.0,1.3,8,26,80,546,1.8,Hit-Scan,,0.0,32.0,Update 22.18,2018-04-20,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Tenno/LongGuns/TnRevolverRifle/TnRevolverRifleGun,Veldt,0.0,inf,0.0,3.125,0.25,6.0
Drakgoon,Charge,Uncharged Shot,8.0,8.0,24.0,0,0,0,0,0,0,0,0,0,0.0,0,40.0,1332.0,400.0,0.05,2.0,420.0,1398.6,667.86274643564,53340.0,0.063,,0.63,2.0979,10,3.33,0.0,1.4,5,7,15,120,2.3,Projectile,100,1.5,1.4,Update 11.6,2014-01-08,Primary,Shotgun,Primary,0.0,/Lotus/Weapons/Grineer/LongGuns/GrineerFlakCannon/FlakCannon,Drakgoon,0.0,inf,0.0,70.0,60.0,80.0
